"ACTIVITY_ID","EXTERNAL_PERMIT_NMBR","VERSION_NMBR","FACILITY_TYPE_INDICATOR","PERMIT_TYPE_CODE","MAJOR_MINOR_STATUS_FLAG","PERMIT_STATUS_CODE","TOTAL_DESIGN_FLOW_NMBR","ACTUAL_AVERAGE_FLOW_NMBR","STATE_WATER_BODY","STATE_WATER_BODY_NAME","PERMIT_NAME","AGENCY_TYPE_CODE","ORIGINAL_ISSUE_DATE","ISSUE_DATE","ISSUING_AGENCY","EFFECTIVE_DATE","EXPIRATION_DATE","RETIREMENT_DATE","TERMINATION_DATE","PERMIT_COMP_STATUS_FLAG","RNC_TRACKING_FLAG","MASTER_EXTERNAL_PERMIT_NMBR","TMDL_INTERFACE_FLAG","EDMR_AUTHORIZATION_FLAG","PRETREATMENT_INDICATOR_CODE","RAD_WBD_HUC12S"
"3400283378","MOR80H000","2",,"NGP",,"ADC",,,,,"Solid Waste Transfer","ST6","07/24/2009","08/29/2014","MODNR-Water Protection Program","09/01/2014","08/31/2019","08/31/2019",,,"Y",,,"N",,
"3604136780","AKG332000","0",,"NGP",,"EFF",,,,,"North Slope GP","ST6","01/27/2017","08/30/2024","Alaska Department of Environmental Conservation","10/01/2024","09/30/2029",,,,"Y",,,"N",,
"3603541215","CTG910000","0",,"NGP",,"EFF",,,,,"DEWATERING REMEDIATION MASTER GENERAL PERMIT","TR6","08/02/2022","08/02/2022","US EPA Region 1","08/02/2022","08/01/2027",,,,"Y",,,"N",,
"3604090268","NCG590000","0",,"NGP",,"EFF",,,,,"Water Treatment Plant Dischargers - Backwash Wastewater from Green Sand & Conventional Systems","ST6","08/01/2014","09/01/2024",,"09/01/2024","08/31/2029",,,,"Y",,,"N",,
"2600069123","MNG255000","1",,"NGP",,"ADC",,,,,"NCCW - Treated","ST6","01/01/2008","01/01/2008","MPCA","01/01/2008","12/31/2012","06/11/2014",,,"Y",,,"N",,
"3602426687","TXR05F000","0",,"NGP",,"EFF",,,,,"Multi-Sector MSG","EP6","06/04/2015","01/15/2021",,"03/01/2021","02/28/2026",,,,"Y",,,"N",,
"3602733823","VTG130000","0",,"NGP",,"EFF",,,,,"Aquaculture and Aquarium","EP6","05/06/2021","05/06/2021","US EPA Region 1","07/05/2021","06/30/2026",,,,"Y",,,"N",,
"2400181260","MNG490000","1",,"NGP",,"ADC",,,,,,"ST6","12/20/2006","12/20/2006",,"12/20/2006","09/30/2011","03/19/2012",,,"Y",,,"N",,
"3601806662","VAG52MSTR","2",,"NGP",,"ADC",,,,,"General Virginia Pollutant Discharge Elimination System Permit for Seafood Processing Facilities","ST6","07/24/2011","07/24/2016","Virginia","07/24/2016","07/23/2021","07/23/2021",,,"Y",,,"N",,
"1600047586","ALG670000","1",,"NGP",,"ADC",,,,,"GENERAL PERMIT HYDROSTATIC TEST WATERS","ST6","10/01/2002","06/26/2007",,"10/01/2007","09/30/2012","09/30/2012",,,"Y",,,"N",,
"3603369541","ALG670000","0",,"NGP",,"EFF",,,,,,"ST6","10/01/2002","09/12/2022","State","10/01/2022","09/30/2027",,,,"Y",,,"N",,
"3400119238","WV0115924","2",,"NGP",,"ADC",,,,,,"ST6","11/05/2002","12/05/2012",,"01/04/2013","01/03/2018","02/10/2019",,,"Y",,,"N",,
"3400236218","HIR100000","3",,"NGP",,"ADC",,,,,"Hawaii Master General Permit Stormwater Construction","ST6","01/01/2005","12/06/2013","Department of Health - Clean Water Branch","12/06/2013","12/05/2018","02/08/2019",,,"Y",,,"N",,
"3600192851","MER042000","1",,"NGP",,"ADC",,,,,"Maine State or Federally Owned Munipipal Separate Storm Sewer Systems General Permit","ST6","07/01/2008","07/01/2008","Maine Department of Environmental Protection","07/01/2008","06/30/2013","06/26/2013",,,"Y",,,"N",,
"3602970384","MER042000","0",,"NGP",,"EFF",,,,,"Maine State or Federally Owned Munipipal Separate Storm Sewer Systems General Permit","ST6","07/01/2008","12/08/2021","Maine Department of Environmental Protection","10/01/2022","09/30/2027",,,,"Y",,,"N",,
"3601221728","KSR100000","2",,"NGP",,"ADC",,,,,"Construction Stormwater","ST6","03/02/2012","08/01/2017",,"08/01/2017","07/31/2022","07/31/2022",,,"Y",,,"N",,
"1400050355","NMR040000","0",,"NGP",,"ADC",,,,,"NM, except Indian Country Lands","EP6","05/31/2007","05/31/2007",,"07/01/2007","06/30/2012",,,,"Y",,,"N",,
"3601221978","TXG340000","3",,"NGP",,"ADC",,,,,,"ST6","04/23/2007","10/24/2017",,"11/01/2017","10/24/2022","10/24/2022",,,"Y",,,"N",,
"3603501117","TXG340000","0",,"NGP",,"EFF",,,,,,"ST6","04/23/2007","09/15/2022",,"10/25/2022","10/24/2027",,,,"Y",,,"N",,
"3603651982","CAG585001","0",,"NGP",,"EFF",,,,,"Municipal Wastewater Discharges that meet Objectives/Criteria at the Point of Discharge to Surface Water","ST6","08/11/2017","06/22/2023",,"10/02/2023","10/01/2028",,,,"Y",,,"N",,
"600071234","HIG830000","2",,"NGP",,"ADC",,,,,"Hawaii Master General Permit Underground Storage Tanks","ST6","01/01/2005","10/10/2007","Department of Health - Clean Water Branch","10/22/2007","10/21/2012","12/05/2013",,,"Y",,,"N",,
"1400013938","MDG990000","1",,"NGP",,"ADC",,,,,"Marinas","ST6","01/03/2002","01/03/2002","Maryland Department of the Environment","01/03/2002","01/02/2007","02/28/2011",,,"Y",,,"N",,
"20028016","MAG070000","1",,"NGP",,"ADC",,,,,,"EP6","05/01/1996","09/23/2002",,"09/23/2002","09/23/2007","10/06/2008",,"Y","Y",,,"N",,
"3602349116","VAR050000","3",,"NGP",,"ADC",,,,,"VPDES General Permit Regulation for Discharges of Stormwater Associated with Industrial Activity","ST6","07/01/2009","07/01/2019","VA DEQ","07/01/2019","06/30/2024","06/30/2024",,,"Y",,,"N",,
"3603640957","NCG070000","0",,"NGP",,"EFF",,,,,"Stone, Clay, Glass, and Concrete Products Stormwater Discharge","ST6","06/01/2008","06/01/2023",,"06/01/2023","05/31/2028",,,,"Y",,,"N",,
"3601524929","KSG870000","2",,"NGP",,"ADC",,,,,,"ST6","11/01/2011","11/01/2016",,"11/01/2016","10/31/2021","10/31/2021",,,"Y",,,"N",,
"3601268720","NEG019000","0",,"NGP",,"ADC",,,,,"General Permit for Concentrated Animal Feeding Operations Confining Cattle","ST6","07/12/2017","07/12/2017","NDEQ","04/01/2018","03/31/2023",,,,"Y",,,"N",,
"3602742532","AZMSG1004","0",,"NGP",,"ADC",,,,,"MSGP non mining 2019","ST6","05/15/2019","05/15/2019","ADEQ","01/01/2020","12/31/2024",,,,"Y",,,"N",,
"3602210572","HIG990000","4",,"NGP",,"ADC",,,,,"Hawaii Master General Permit Process Wastewater Associated with Well Drilling","ST6","01/01/2005","07/03/2018","Department of Health - Clean Water Branch","07/13/2018","07/12/2023","06/25/2023",,,"Y",,,"N",,
"3601473590","OKG950000","4",,"NGP",,"ADC",,,,,"Rock, Sand, & Gravel Quarries","ST6","09/09/2002","06/15/2018","OKDEQ","07/01/2018","06/30/2023","08/31/2023",,,"Y",,,"N",,
"3600391564","NYR100201","3",,"NGP",,"ADC",,,,,,"ST6","01/08/2003","01/12/2015",,"01/29/2015","01/28/2020","01/28/2020",,,"Y",,,"N",,
"3600965641","DCR100000","2",,"NGP",,"ADC",,,,,"Construction General Permit(CGP)","EP6","06/30/2008","01/11/2017",,"02/16/2017","02/15/2022","02/16/2022",,,"Y",,,"N",,
"3600083889","UTG130000","3",,"NGP",,"ADC",,,,,,"ST6","02/22/2005","02/28/2015","Utah DEQ Division of Water Quality","03/01/2015","02/28/2020","04/09/2020",,,"Y",,,"N",,
"3602997284","UTR10I000","0",,"NGP",,"EFF",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","02/17/2022","U.S. EPA","02/17/2022","02/16/2027",,,,"Y",,,"N",,
"1200016355","CAG679001","1",,"NGP",,"ADC",,,,,"HYDROSTATIC TEST WATERS RB09","ST6","08/14/2002","08/14/2002",,"08/24/2002","08/14/2007","10/31/2010",,"Y","Y",,,"N",,
"1800074414","CTR100000","0",,"NGP",,"TRM",,,,,,"ST6","10/01/2002","10/01/2007",,"10/01/2007","09/30/2012",,"10/01/2012",,"Y",,,"N",,
"3603949232","UTG040000","0",,"NGP",,"EFF",,,,,"Coal Mine Operations","ST6","04/24/2003","04/01/2024","Utah DEQ Division of Water Quality","04/01/2024","03/31/2029",,,,"Y",,,"N",,
"3600898038","MOG870000","2",,"NGP",,"ADC",,,,,"Pesticide","ST6","10/31/2011","01/01/2017",,"01/01/2017","12/31/2021","12/31/2021",,,"Y",,,"N",,
"3000040478","MNG790000","2",,"NGP",,"ADC",,,,,"Ground Water Pump Out","ST6","04/01/2006","04/30/2011",,"04/30/2011","03/31/2016","09/30/2016",,,"Y",,,"N",,
"3601128353","CTGWT0000","0",,"NGP",,"TRM",,,,,"WATER TREATMENT WASTEWATER","ST6","03/15/2016","03/15/2016","CT DEEP","03/30/2016","03/29/2018",,"09/29/2018",,"Y",,,"N",,
"3600883710","GAG960000","0",,"NGP",,"TRM",,,,,"Gwinnett Co reuse permit","ST6","08/08/2001","06/16/2014",,"07/01/2014","06/30/2019",,"06/30/2019",,"Y",,,"N",,
"3601055573","MOG500000","2",,"NGP",,"ADC",,,,,"Sand and Gravel Washing","ST6","06/01/2010","05/23/2017",,"05/23/2017","05/22/2022","05/22/2022",,,"Y",,,"N",,
"3200079546","NDG320000","1",,"NGP",,"ADC",,,,,"General Permit NDG320000-Waste Stabilization Pond Discharges to Class III Waters","ST6","09/17/2009","09/17/2009","North Dakota Department of Health","10/01/2009","09/30/2014","09/30/2014",,,"Y",,,"N",,
"3400061149","WYG420000","0",,"NGP",,"ADC",,,,,"Temporary Discharge - CBM Drought Relief","ST6","09/04/2012","09/04/2012",,"09/04/2012","09/03/2017",,,,"Y",,,"N",,
"3602426691","WYR05I000","0",,"NGP",,"EFF",,,,,"Multi-Sector MSG","EP6","06/04/2015","01/15/2021",,"03/01/2021","02/28/2026",,,,"Y",,,"N",,
"3603699488","MAG360000","0",,"NGP",,"EFF",,,,,"HYDROELECTRIC MASTER GENERATING","EP6","12/07/2009","02/14/2023","US EPA REGION 1","04/01/2023","03/31/2028",,,,"Y",,,"N",,
"3601290788","NCG080000","3",,"NGP",,"ADC",,,,,"Transportation w/Vehicle Maintenance/Petroleum Bulk/Oil Water Separator Stormwater Discharge","ST6","11/01/2007","11/16/2017",,"11/16/2017","10/31/2018","10/31/2018",,,"Y",,,"N",,
"3200124314","VAG110000","1",,"NGP",,"ADC",,,,,,"ST6","10/01/2008","10/01/2008",,"10/01/2008","09/30/2013","09/30/2013",,,"Y",,,"N",,
"3200044122","MSR200000","1",,"NGP",,"ADC",,,,,,"ST6","11/23/2010","11/23/2010",,"11/23/2010","09/28/2015","11/16/2015",,,"Y",,,"N",,
"1800001544","RIG850000","1",,"NGP",,"ADC",,,,,"Master General Remediation","ST6","10/01/2008","10/01/2008",,"10/01/2008","09/30/2013","05/22/2019",,,"Y",,,"N",,
"3600895943","CTGPEST00","1",,"NGP",,"ADC",,,,,"Pesticide General Permit","ST6","05/09/2012","05/09/2012","CT DEEP","05/09/2012","05/08/2017","05/14/2017",,,"Y",,,"N",,
"3602997233","AZR10I000","0",,"NGP",,"EFF",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","02/17/2022","U.S. EPA","02/17/2022","02/16/2027",,,,"Y",,,"N",,
"3603770034","CTR030000","0",,"NGP",,"EFF",,,,,"SMALL MS4 STORMWATER GP","ST6","01/08/2009","09/29/2023","CT","10/01/2023","09/30/2025",,,,"Y",,,"N",,
"3600970505","MSR700000","2",,"NGP",,"ADC",,,,,"Hot Mix Asphalt Facility General Permit","ST6","11/01/2009","03/02/2015","MDEQ","03/02/2015","02/29/2020","10/23/2022",,,"Y",,,"N",,
"3600034057","WAR125726","7",,"NGP",,"ADC",,,,,"Industrial Stormwater GP","ST6","08/21/2002","12/03/2014","Washington State Department of Ecology","01/01/2015","12/31/2019","12/31/2019",,,"Y",,,"N",,
"3601151009","ARG870000","2",,"NGP",,"ADC",,,,,"Pesticide Discharges","ST6","02/06/2012","08/29/2016",,"03/01/2017","02/28/2022","02/28/2022",,,"Y",,,"N",,
"3602742533","AZMSG1005","0",,"NGP",,"ADC",,,,,"MSGP MINING 2019","ST6","05/15/2019","05/15/2019","ADEQ","01/01/2020","12/31/2024",,,,"Y",,,"N",,
"1600127576","LAG670000","1",,"NGP",,"ADC",,,,,,"ST6","09/19/2007","09/19/2007",,"02/01/2008","01/31/2013","01/31/2013",,,"Y",,,"N",,
"3603306828","TNR050000","5",,"NGP",,"ADC",,,,,"Tennessee Storm Water Multi-Sector General Permit for Industrial Activities","ST6","02/06/2002","06/27/2022","TDEC - DWR","07/01/2022","06/30/2025","06/30/2025",,,"Y",,,"N",,
"3603472315","NDG870000","0",,"NGP",,"EFF",,,,,"General Permit NDG870000-Pesticide Applications to Surface Waters","ST6","04/01/2011","12/30/2022","North Dakota Department of Environmental Quality","01/01/2023","12/31/2027",,,,"Y",,,"N",,
"3200157986","WV0113069","1",,"NGP",,"ADC",,,,,,"ST6","06/01/1993","01/30/2012",,"02/19/2012","01/19/2017","06/10/2017",,,"Y",,,"N",,
"1600047582","ALG340000","1",,"NGP",,"ADC",,,,,"GENERAL PERMIT PETROLEUM PRODUCTS","ST6","02/01/2002","09/12/2006",,"02/01/2007","01/31/2012","01/31/2012",,,"Y",,,"N",,
"3603077566","ALG340000","0",,"NGP",,"EFF",,,,,,"ST6","02/01/2002","08/19/2021","State","02/01/2022","01/31/2027",,,,"Y",,,"N",,
"3600949623","NER10I000","1",,"NGP",,"ADC",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","01/11/2017","U.S. EPA","02/16/2017","02/15/2022","02/16/2022",,,"Y",,,"N",,
"3603003982","VAN000000","0",,"NGP",,"EFF",,,,,"General VPDES Watershed Permit Regulation for TN and TP Discharges and Nutrient Trading in the Chesapeake Bay Watershed","ST6","01/01/2017","01/01/2022","Virginia","01/01/2022","12/31/2026",,,,"Y",,,"N",,
"3602162096","MIG760000","2",,"NGP",,"ADC",,,,,"GP-Public Swimming Pool","ST6","09/30/2014","08/29/2019","Michigan Department of Environment, Great Lakes, and Energy","04/01/2020","03/31/2025","03/31/2025",,,"Y",,,"N",,
"3400058006","WAR045717","2",,"NGP",,"ADC",,,,,"General Permit Issuance","ST6","01/17/2007","06/17/2009",,"06/17/2009","02/15/2012","08/31/2012",,,"Y",,,"N",,
"3602879640","CAG87000E","0",,"NGP",,"EFF",,,,,"Pesticide General Permit","EP6","10/31/2021","10/31/2021",,"10/31/2021","10/30/2026",,,,"Y",,,"N",,
"3601361846","NJ0141950","0",,"NGP",,"ADC",,,,,"Mining and Quarrying Activity Stormwater General Permit","ST6","09/01/2017","09/01/2017",,"09/01/2017","08/31/2022",,,,"Y",,,"N",,
"1600164356","TXG500000","1",,"NGP",,"ADC",,,,,"QUARRIES","ST6","12/15/2008","12/15/2008",,"12/15/2008","12/15/2013","04/30/2014",,,"Y",,,"N",,
"3603840672","KYG640000","0",,"NGP",,"EFF",,,,,"GP for Drinking Water Filtration Backwash","ST6","02/15/2011","11/30/2023",,"01/01/2024","12/31/2028",,,,"Y",,,"N",,
"3400097408","CAG834001","2",,"NGP",,"ADC",,,,,"Treated Groundwater-Petroleum Fuels RB04","ST6","04/05/2007","03/07/2013",,"04/07/2013","03/07/2018","08/12/2018",,,"Y",,,"N",,
"3602742534","AZMSG2020","0",,"NGP",,"ADC",,,,,"MSGP BOTH 2019","ST6","05/15/2019","05/15/2019","ADEQ","01/01/2020","12/31/2024",,,,"Y",,,"N",,
"20042928","NHG250000","1",,"NGP",,"ADC",,"1",,,,"EP6","04/25/2000","04/25/2000",,"04/25/2000","04/30/2005","07/31/2008",,"Y","Y",,,"N",,
"3603978524","NHG250000","0",,"NGP",,"EFF",,"1",,,"MASTER GENERAL NH NCCW","EP6","04/25/2000","04/18/2024",,"05/01/2024","03/31/2029",,,,"Y",,,"N",,
"3601121213","GUG000001","0",,"NGP",,"ADC",,,,,"BULK FUEL STORAGE","EP6","01/31/2019","01/31/2019",,"04/01/2019","03/31/2024",,,,"Y",,,"N",,
"3604055553","WAG440002","0",,"NGP",,"EFF",,,,,"CAFO Combined GP","ST6","06/21/2006","12/07/2022",,"01/06/2023","01/05/2028",,,,"Y",,,"N",,
"3602426660","KSR05I000","0",,"NGP",,"EFF",,,,,"Multi-Sector MSG","EP6","06/04/2015","01/15/2021",,"03/01/2021","02/28/2026",,,,"Y",,,"N",,
"400025714","NYA010402","1",,"NGP",,"ADC",,,,,,"ST6","06/23/2004","06/23/2004",,"07/01/2004","06/30/2009","07/23/2017",,"Y","Y",,,"N",,
"2600003041","MOG010000","2",,"NGP",,"ADC",,,,,"CAFO","ST6","08/19/1994","02/24/2011","MODNR-Water Protection Program","02/24/2011","02/23/2013","02/23/2013",,,"Y",,,"N",,
"600071237","HIG740000","2",,"NGP",,"ADC",,,,,"Hawaii Master General Permit Construction Dewatering","ST6","01/01/2005","10/10/2007","Department of Health - Clean Water Branch","10/22/2007","10/21/2012","12/05/2013",,,"Y",,,"N",,
"3601167550","UTL000000","0",,"NGP",,"ADC",,,,,"Biosolids Master General","ST6","08/01/2011","08/01/2016","Utah Division of Water Quality","08/01/2016","07/31/2021",,,,"Y",,,"N",,
"3000076525","NEG014000","0",,"NGP",,"ADC",,,,,"General Permit for Concentrated Animal Feeding Operations Confining Cattle","ST6","07/26/2012","07/26/2012","NDEQ","04/01/2013","03/31/2017",,,,"Y",,,"N",,
"600067508","SDG11D000","1",,"NGP",,"ADC",,,,,"AQ SW SYN Minor Portatble Concrete Plants","ST6","02/01/2006","02/01/2006","SDDENR","02/01/2006","01/31/2011","08/31/2010",,,"Y",,,"N",,
"2400169264","KYR500000","0",,"NGP","N","TRM",,,,,,"ST6","01/19/2006","01/19/2006",,"01/19/2006","09/30/2007",,"07/18/2014","Y","Y",,,"N",,
"3601390590","LAR200000","3",,"NGP",,"ADC",,,,,"Small Construction Activities","ST6","02/07/2008","03/20/2018",,"03/20/2018","03/19/2023","08/24/2023",,,"Y",,,"N",,
"3600732636","LAR100000","3",,"NGP",,"ADC",,,,,"Construction Activities ( 5 acres or more)","ST6","07/30/2004","09/03/2014",,"10/01/2014","09/30/2019","09/30/2019",,,"Y",,,"N",,
"3603249702","MNG490000","0",,"NGP",,"EFF",,,,,"Nonmetallic Mining & Associated Activities","ST6","12/20/2006","06/10/2022",,"06/10/2022","05/31/2027",,,,"Y",,,"N",,
"1600047428","ALG150000","1",,"NGP",,"ADC",,,,,"GENERAL PERMIT FOOD AND RELATED SUBSTANCES","ST6","06/01/2002","12/06/2006",,"06/01/2007","05/31/2012","05/31/2012",,,"Y",,,"N",,
"3602210568","HIG250000","4",,"NGP",,"EFF",,,,,"Hawaii Master General Permit Noncontact Cooling Waters","ST6","01/01/2005","07/03/2018","Department of Health - Clean Water Branch","07/13/2018","07/12/2022","01/14/2022",,,"Y",,,"N",,
"3602774752","MNG440000","0",,"NGP",,"EFF",,,,,"General Animal Feedlot NPDES Permit","ST6","02/01/2016","02/01/2021","MPCA","02/01/2021","01/31/2026",,,,"Y",,,"N",,
"2400199154","MOR130000","1",,"NGP",,"ADC",,,,,"Textile and Apparel/ Printing and Publ.","ST6","05/30/2008","05/30/2008","MODNR-Water Protection Program","05/30/2008","05/29/2013","05/29/2013",,,"Y",,,"N",,
"3602210566","HIR100000","0",,"NGP",,"ADC",,,,,"Hawaii Master General Permit Stormwater Construction","ST6","01/01/2005","01/30/2019","Department of Health - Clean Water Branch","02/09/2019","02/08/2024",,,,"Y",,,"N",,
"2600072126","ARR150000","3",,"NGP",,"ADC",,,,"WATERS OF THE STATE OF ARKANSAS","Storm Water Associated With Construction Activity","ST6","09/30/2003","10/31/2011",,"11/01/2011","10/31/2016","10/31/2016",,,"Y",,,"N",,
"3603639572","NJ0129500","0",,"NGP",,"EFF",,,,,"Potable Water Treatment Plant (GP)","ST6","07/24/2017","05/16/2023",,"07/01/2023","06/30/2028",,,,"Y",,,"N",,
"3603407857","SDG860000","0",,"NGP",,"EFF",,,,,"WATER TREATMENT AND DISTRIBUTION MASTER GENERAL","ST6","03/01/2010","10/19/2022","SDDANR","11/01/2022","10/31/2027",,,,"Y",,,"N",,
"3400228195","CAS000001","0",,"NGP",,"ADC",,,,,"CA Non-Construction Stormwater","ST6","04/17/1997","04/01/2014",,"07/01/2015","06/30/2020",,,,"Y",,,"N",,
"1800097793","MTG310000","2",,"NGP",,"ADC",,,,"STATE WATERS","Produced Water","ST6","01/07/2002","03/25/2010","MONTANA DEQ","05/01/2010","04/30/2015","04/30/2015",,,"Y",,,"N",,
"3600126692","MTG310000","3",,"NGP",,"ADC",,,,"STATE WATERS","Produced Water","ST6","01/07/2002","03/25/2015","MONTANA DEQ","05/01/2015","04/30/2020","11/30/2021",,,"Y",,,"N",,
"3602445978","NHG58A000","0",,"NGP",,"EFF",,,,,"GREAT BAY TOTAL NITROGEN","EP6","11/24/2020","11/24/2020",,"02/01/2021","01/31/2026",,,,"Y",,,"N",,
"3000072422","VIPGP0000","0",,"NGP",,"ADC",,,,,"VI General Permit for Point Source Discharges from Pesticide Application","ST6","10/15/2012","10/15/2012","VIDPNR","11/01/2012","10/31/2017",,,,"Y",,,"N",,
"3200124320","VAG400000","1",,"NGP",,"ADC",,,,,,"ST6","08/20/2011","08/20/2011",,"08/20/2011","08/01/2016","08/01/2016",,,"Y",,,"N",,
"3400000424","WAG031054","1",,"NGP",,"ADC",,,,,"General Permit Issuance","ST6","11/02/2005","11/02/2005",,"12/02/2005","11/02/2010","01/18/2008",,,"Y",,,"N",,
"2600091667","NHG580000","2",,"NGP",,"ADC",,,,,,"EP6","09/23/2005","07/01/2011",,"07/01/2011","06/30/2016","11/30/2021",,,"Y",,,"N",,
"3400158414","SDG02B000","2",,"NGP",,"ADC",,,,,"AQ SW Mine SIP Asphalt Plants","ST6","12/04/2006","08/30/2010","SDDENR","09/01/2010","08/30/2015","05/31/2017",,,"Y",,,"N",,
"3400130116","CAG017001","0",,"NGP","N","ADC",,,,,"Concentrated Animal Feeding Operations (CAFO - RB7)","ST6","09/27/1995","06/20/2013",,"09/30/2014","09/29/2019",,,"Y","Y",,,"N",,
"3602997260","NVR10000I","0",,"NGP",,"EFF",,,,,"NV TRIBAL STORMWATER CONSTRUCTION","EP6","06/23/2003","02/17/2022",,"02/17/2022","02/16/2027",,,,"Y",,,"N",,
"1800078825","ILA010000","0",,"NGP",,"ADC",,,,"GEN USE/SEC CONTACT WATERS OF STATE","CONCENTRATE ANIMAL FEEDING OPERATIONS (CAFO)","ST6","04/23/2004","10/20/2009",,"11/01/2009","09/30/2014",,,,"Y",,,"N",,
"3200124316","VAG250000","0",,"NGP",,"TRM",,,,,,"ST6","03/02/2008","03/02/2008",,"03/02/2008","03/01/2013",,"11/20/2017",,"Y",,,"N",,
"3602198915","MEG220000","0",,"NGP",,"ADC",,,,,,"ST6","03/01/2014","08/12/2019",,"08/12/2019","08/11/2024",,,,"Y",,,"N",,
"3200059778","NCG210000","1",,"NGP",,"ADC",,,,,,"ST6","08/01/2008","08/01/2008",,"08/01/2008","07/31/2013","07/31/2013",,,"Y",,,"N",,
"3602210565","HIG000000","4",,"NGP",,"EFF",,,,,"Hawaii Master General Permit Standard","ST6","01/01/2005","01/30/2019","Department of Health - Clean Water Branch","02/09/2019","02/08/2024","06/25/2023",,,"Y",,,"N",,
"2400199276","MOR22B000","1",,"NGP",,"ADC",,,,,"Wood Treaters","ST6","02/11/2010","02/11/2010","MODNR-Water Protection Program","02/11/2010","02/10/2015","08/31/2015",,,"Y",,,"N",,
"3601429149","MSR320000","0",,"NGP",,"ADC",,,,,"Mining Storm Water, Dewatering, and No Discharge General Permit","ST6","10/01/2007","04/03/2018","MDEQ","04/03/2018","03/31/2023",,,,"Y",,,"N",,
"3601796328","UTG040000","4",,"NGP",,"ADC",,,,,"Coal Mines","ST6","04/24/2003","04/01/2019","Utah DEQ Division of Water Quality","04/01/2019","03/31/2024","03/31/2024",,,"Y",,,"N",,
"2400181268","MNG790000","1",,"NGP",,"ADC",,,,,,"ST6","04/01/2006","04/01/2006",,"04/01/2006","03/31/2011","04/29/2011",,,"Y",,,"N",,
"1600127562","LAG470000","1",,"NGP",,"ADC",,,,,,"ST6","07/30/2004","07/30/2004",,"09/01/2004","08/31/2009","08/31/2009",,,"Y",,,"N",,
"3400280474","LAG470000","3",,"NGP",,"ADC",,,,,"Auto Sales & Maintenance","ST6","07/30/2004","08/06/2014",,"09/01/2014","08/31/2019","11/19/2019",,,"Y",,,"N",,
"2400199100","MOG13A000","0",,"NGP",,"TRM",,,,,"Pond Aquaculture","ST6","12/24/2008","12/24/2008","MODNR-Water Protection Program","12/24/2008","12/23/2013",,"02/27/2014",,"Y",,,"N",,
"3601898800","MOGD00000","2",,"NGP",,"ADC",,,,,"Non-POTW Discharging less than 50,000gpd","ST6","06/27/2014","07/01/2019",,"07/01/2019","06/30/2024","06/30/2024",,,"Y",,,"N",,
"2400199120","MOG685000","0",,"NGP",,"TRM",,,,,"Hydrostatic Testing - Non-Petroleum Rela","ST6","04/23/2010","04/23/2010","MODNR-Water Protection Program","04/23/2010","04/22/2015",,"02/14/2017",,"Y",,,"N",,
"3603834907","PAG150000","0",,"NGP",,"EFF",,,,,"Point Source Discharges to Waters of the Commonwealth of Pennsylvania from the Application of Pesticides","ST6","10/29/2011","09/16/2023",,"10/29/2023","10/28/2028",,,,"Y",,,"N",,
"1600127574","LAG570000","1",,"NGP",,"ADC",,,,,,"ST6","03/11/2004","03/11/2004",,"03/15/2004","03/14/2009","04/30/2009",,,"Y",,,"N",,
"3602935325","WAR046702","0",,"NGP",,"ADC",,,,,"Municipal SW Phase II Eastern WA GP","ST6","01/17/2007","07/01/2019",,"08/01/2019","07/31/2024",,,,"Y",,,"N",,
"3601905779","AKG524000","0",,"NGP",,"ADC",,,,,"OFFSHORE SEAFOOD PROCESSORS MASTER","EP6","12/04/2009","06/07/2019",,"07/17/2019","07/16/2024",,,,"Y",,,"N",,
"3600912452","GAR100003","1",,"NGP",,"ADC",,,,,"SWC GAR100003","ST6","09/23/2013","09/23/2013",,"09/24/2013","07/31/2018","07/31/2018",,,"Y",,,"N",,
"600076914","MTG490000","2",,"NGP",,"ADC",,,,"STATE WATERS","Sand and Gravel","ST6","05/01/1993","05/17/2007","MONTANA DEQ","07/01/2007","06/30/2012","10/31/2012",,,"Y",,,"N",,
"3000078823","MTG490000","3",,"NGP",,"ADC",,,,"STATE WATERS","Sand and Gravel","ST6","05/01/1993","09/30/2012","MONTANA DEQ","11/01/2012","10/31/2017","10/31/2017",,,"Y",,,"N",,
"3200040030","MSG210000","0",,"NGP",,"TRM",,,,,,"ST6","08/26/2008","08/26/2008",,"08/26/2008","07/31/2013",,"08/01/2013",,"Y",,,"N",,
"3600912456","GAG940000","1",,"NGP",,"ADC",,,,,"General LAS AFO (> 1000 AU)","ST6","04/01/2014","04/01/2014",,"04/01/2014","03/31/2019","03/31/2019",,,"Y",,,"N",,
"3600949594","CAR10I000","1",,"NGP",,"ADC",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","01/11/2017","U.S. EPA","02/16/2017","02/15/2022","02/16/2022",,,"Y",,,"N",,
"3400158937","RIRNE0000","1",,"NGP",,"ADC",,,,,"Industrial SW No Exposure","ST6","01/01/2013","01/01/2013",,"01/01/2013","12/31/2017","05/02/2019",,,"Y",,,"N",,
